interval_id,account,duration,hour_bin,reset,reset_spread,start_at,end_at,start_used,end_used,delta_pp,observations,distinct_times,max_gap_seconds,smallest_step_pp,has_capture_time_proxy,recovery_observations,timing_eligible
1022,A02,604800,496779,1788770655,0,1788404427.048383,1788407774.276778,66.0,71.0,5.0,16,16,309.22129702568054,0.0,1,0,1
1023,A02,604800,496780,1788770655,0,1788408016.721955,1788411372.819373,71.0,73.0,2.0,16,16,348.06855607032776,0.0,1,0,1
1024,A02,604800,496781,1788770655,1,1788411621.62593,1788414978.096379,74.0,76.0,2.0,16,16,337.6009318828583,0.0,1,0,1
1025,A02,604800,496782,1788770655,1,1788415219.132273,1788418513.080816,76.0,79.0,3.0,16,16,371.24131894111633,0.0,1,0,1
1026,A02,604800,496783,1788770655,1,1788418831.72939,1788422144.310422,79.0,83.0,4.0,16,16,325.2465341091156,0.0,1,0,1
1027,A02,604800,496784,1788770655,2,1788422438.732017,1788425741.697631,83.0,88.0,5.0,16,16,366.1300058364868,0.0,1,0,0
1028,A02,604800,496785,1788770655,1,1788426031.297464,1788429323.066825,89.0,94.0,5.0,16,16,340.634868144989,0.0,1,0,1
1029,A02,604800,496786,1788770655,1,1788429634.921229,1788432962.37215,94.0,100.0,6.0,16,16,308.86136507987976,0.0,1,0,1
1030,A02,604800,496787,1788770655,1,1788433224.804283,1788436306.452717,100.0,100.0,0.0,16,16,530.9057550430298,0.0,1,0,0
1031,A02,604800,496788,1788770655,1,1788436826.877731,1788439948.346599,100.0,100.0,0.0,16,16,529.21147108078,0.0,1,0,0
1032,A02,604800,496789,1788770655,1,1788440426.203655,1788443716.632497,100.0,100.0,0.0,16,16,496.8209888935089,0.0,1,0,0
1033,A02,604800,496790,1788770655,0,1788444041.864078,1788447347.618479,100.0,100.0,0.0,15,15,320.11335611343384,0.0,1,0,0
1034,A02,604800,496791,1788770655,1,1788447654.236468,1788450982.95277,100.0,100.0,0.0,12,12,605.7729721069336,0.0,1,0,0
1035,A02,604800,496792,1788770655,1,1788451237.885951,1788454445.093472,100.0,100.0,0.0,16,16,411.5803339481354,0.0,1,0,0
1036,A02,604800,496793,1788770655,1,1788454832.404322,1788458061.582101,100.0,100.0,0.0,16,16,378.6860818862915,0.0,1,0,0
1037,A02,604800,496794,1788770655,1,1788458425.427652,1788461691.400455,100.0,100.0,0.0,16,16,363.4235849380493,0.0,1,0,0
1038,A02,604800,496795,1788770655,0,1788462020.461474,1788465298.352047,100.0,100.0,0.0,16,16,347.16236305236816,0.0,1,0,0
1039,A02,604800,496796,1788770655,1,1788465620.146969,1788468904.644025,100.0,100.0,0.0,16,16,340.1889491081238,0.0,1,0,0
1040,A02,604800,496797,1788770655,1,1788469226.168905,1788472549.031432,100.0,100.0,0.0,16,16,353.76093888282776,0.0,1,0,0
1041,A02,604800,496798,1788770655,1,1788472827.685708,1788476189.42231,100.0,100.0,0.0,16,16,313.98556995391846,0.0,1,0,0
1042,A02,604800,496799,1788770655,1,1788476424.844948,1788479764.358594,100.0,100.0,0.0,15,15,524.1256058216095,0.0,1,0,0
1043,A02,604800,496800,1788770655,1,1788480031.1291,1788483169.985982,100.0,100.0,0.0,16,16,548.798898935318,0.0,1,0,0
1044,A02,604800,496801,1788770655,3,1788483628.825903,1788486818.256098,100.0,100.0,0.0,16,16,449.09579491615295,0.0,1,0,0
1045,A02,604800,496802,1788770655,0,1788487226.449647,1788490455.916293,100.0,100.0,0.0,16,16,403.56422305107117,0.0,1,0,0
1046,A02,604800,496803,1788770655,4,1788490831.872646,1788494100.136938,100.0,100.0,0.0,16,16,357.56046199798584,0.0,1,0,0
1047,A02,604800,496804,1788770655,2,1788494436.879827,1788497749.63022,100.0,100.0,0.0,16,16,309.03126215934753,0.0,1,0,0
1048,A02,604800,496805,1788770655,0,1788498045.15913,1788501389.121425,100.0,100.0,0.0,16,16,325.6214950084686,0.0,1,0,0
1049,A02,604800,496806,1788770655,1,1788501638.445317,1788504819.13871,100.0,100.0,0.0,15,15,483.4180359840393,0.0,1,0,0
1050,A02,604800,496807,1788770655,1,1788505221.289813,1788508519.444183,100.0,100.0,0.0,16,16,468.3199691772461,0.0,1,0,0
1051,A02,604800,496808,1788770655,1,1788508839.468318,1788511968.654108,100.0,100.0,0.0,16,16,521.8644180297852,0.0,1,0,0
1052,A02,604800,496809,1788770655,0,1788512432.5541,1788515688.253566,100.0,100.0,0.0,16,16,443.9392321109772,0.0,1,0,0
1053,A02,604800,496835,1789121523,0,1788609555.657253,1788609555.657253,3.0,3.0,0.0,1,1,,,0,0,0
1054,A02,604800,496836,1789121523,1,1788609635.565302,1788613170.874814,4.0,43.0,39.0,16,16,302.44681215286255,0.0,1,0,1
1055,A02,604800,496837,1789121523,0,1788613243.202035,1788616776.48251,43.0,77.0,34.0,16,16,300.68249797821045,0.0,1,0,1
1056,A02,604800,496838,1789121523,0,1788616828.297651,1788620384.993245,78.0,100.0,22.0,16,16,303.6859691143036,0.0,1,0,1
1057,A02,604800,496839,1789121523,1,1788620436.114138,1788623996.135605,100.0,100.0,0.0,16,16,301.81613993644714,0.0,1,0,0
1058,A02,604800,496840,1789121523,1,1788624030.92206,1788627550.719296,100.0,100.0,0.0,15,15,596.4318029880524,0.0,1,0,0
1059,A02,604800,496841,1789121523,0,1788627623.481956,1788630933.229744,100.0,100.0,0.0,16,16,584.2332541942596,0.0,1,0,0
1060,A02,604800,496842,1789121523,0,1788631245.116599,1788634558.326121,100.0,100.0,0.0,16,16,305.5649058818817,0.0,1,0,0
1061,A02,604800,496843,1789121523,1,1788634840.578234,1788638173.986328,100.0,100.0,0.0,16,16,302.93961691856384,0.0,1,0,0
1062,A02,604800,496844,1789121523,123305,1788638442.032405,1788641970.621481,100.0,5.0,-95.0,11,11,1686.468495130539,-99.0,1,0,0
1063,A02,604800,496845,1789244828,0,1788642038.696103,1788645306.510911,5.0,20.0,15.0,15,15,310.1312041282654,0.0,1,0,1
1064,A02,604800,496846,1789244828,0,1788645601.720937,1788649182.825452,21.0,40.0,19.0,17,17,328.49786901474,0.0,1,0,1
1065,A02,604800,496847,1789244828,2,1788649229.90056,1788652776.91426,40.0,58.0,18.0,16,16,319.5751509666443,0.0,1,0,0
1066,A02,604800,496848,1789244828,0,1788652840.320295,1788656091.121266,58.0,75.0,17.0,15,15,305.1770808696747,0.0,1,0,1
1067,A02,604800,496849,1789244828,0,1788656400.484093,1788659702.417705,77.0,95.0,18.0,16,16,309.95976305007935,0.0,1,0,1
1068,A02,604800,496850,1789244828,0,1788660006.925758,1788663506.422129,96.0,100.0,4.0,17,17,315.07915592193604,0.0,1,0,1
1069,A02,604800,496851,1789244828,0,1788663636.590298,1788667120.47779,100.0,100.0,0.0,18,16,316.6735029220581,0.0,1,2,0
1070,A02,604800,496852,1789244828,0,1788667239.691958,1788670778.614676,100.0,100.0,0.0,28,24,316.2719728946686,0.0,1,12,0
1071,A02,604800,496853,1789244828,0,1788670838.587834,1788674107.9329,100.0,100.0,0.0,27,21,307.3058228492737,0.0,1,12,0
1072,A02,604800,496854,1789244828,0,1788674409.347721,1788677826.797535,100.0,100.0,0.0,26,21,308.0557789802551,0.0,1,9,0
1073,A02,604800,496855,1789244828,0,1788678025.016991,1788681467.655901,100.0,100.0,0.0,16,16,337.7894868850708,0.0,1,0,0
1074,A02,604800,496856,1789244828,0,1788681631.586069,1788685157.216651,100.0,100.0,0.0,16,16,405.4495129585266,0.0,1,0,0
1075,A02,604800,496857,1789244828,0,1788685231.639795,1788688677.845408,100.0,100.0,0.0,16,16,419.55949687957764,0.0,1,0,0
1076,A02,604800,496858,1789244828,0,1788688836.329707,1788692294.242544,100.0,100.0,0.0,16,16,311.170774936676,0.0,1,0,0
1077,A02,604800,496859,1789244828,0,1788692427.98934,1788695916.389003,100.0,100.0,0.0,16,16,309.565927028656,0.0,1,0,0
1078,A02,604800,496860,1789244828,0,1788696035.09069,1788699537.672138,100.0,100.0,0.0,16,16,309.51167702674866,0.0,1,0,0
1079,A02,604800,496861,1789244828,0,1788699638.05272,1788703160.712177,100.0,100.0,0.0,16,16,311.46213698387146,0.0,1,0,0
1080,A02,604800,496862,1789244828,0,1788703247.417504,1788706535.868773,100.0,100.0,0.0,19,17,475.2259678840637,0.0,1,3,0
1081,A02,604800,496863,1789244828,1,1788706840.804173,1788710258.288952,100.0,100.0,0.0,16,16,389.91455721855164,0.0,1,0,0
1082,A02,604800,496864,1789244828,0,1788710436.219989,1788713497.579106,100.0,100.0,0.0,15,15,539.9273669719696,0.0,1,0,0
1083,A02,604800,496865,1789244828,1,1788714024.812624,1788717125.047227,100.0,100.0,0.0,16,16,497.45088505744934,0.0,1,0,0
1084,A02,604800,496866,1789244828,0,1788717628.941212,1788721046.610257,100.0,100.0,0.0,17,17,303.423152923584,0.0,1,0,0
1085,A02,604800,496867,1789244828,0,1788721240.51533,1788724668.093827,100.0,100.0,0.0,16,16,301.70147490501404,0.0,1,0,0
1086,A02,604800,496868,1789244828,0,1788724840.356557,1788725741.122621,100.0,100.0,0.0,5,5,299.8869798183441,0.0,1,0,0
1087,A03,18000,495472,1783706155,0,1783701367.768149,1783702315.893998,100.0,100.0,0.0,2,2,948.1258490085602,0.0,0,2,0
1088,A03,18000,495492,1783786458,0,1783773054.970782,1783773459.006125,100.0,100.0,0.0,2,2,404.03534293174744,0.0,0,2,0
1089,A03,18000,495493,1783786458,0,1783774981.759731,1783775590.504146,100.0,100.0,0.0,3,3,304.5436851978302,0.0,0,3,0
1090,A03,18000,495497,1783793641,0,1783791194.671721,1783791504.340768,100.0,100.0,0.0,2,2,309.6690471172333,0.0,0,2,0
1091,A03,604800,495353,1783389628,0,1783272517.381193,1783272517.381193,100.0,100.0,0.0,1,1,,,0,1,0
1092,A03,604800,495357,1783389628,0,1783287747.462856,1783287747.462856,100.0,100.0,0.0,1,1,,,0,1,0
1093,A03,604800,495370,1783389628,0,1783332775.509347,1783332775.509347,100.0,100.0,0.0,1,1,,,0,1,0
1094,A03,604800,495472,1784251747,0,1783701367.768149,1783702315.893998,69.0,69.0,0.0,2,2,948.1258490085602,0.0,0,2,0
1095,A03,604800,495492,1784354844,0,1783773054.970782,1783773459.006125,41.0,41.0,0.0,2,2,404.03534293174744,0.0,0,2,0
1096,A03,604800,495493,1784354844,0,1783774981.759731,1783775590.504146,41.0,41.0,0.0,3,3,304.5436851978302,0.0,0,3,0
1097,A03,604800,495497,1784380441,0,1783791194.671721,1783791504.340768,18.0,18.0,0.0,2,2,309.6690471172333,0.0,0,2,0
1098,A03,604800,495722,1784949922,2,1784600191.688308,1784602599.50864,100.0,100.0,0.0,11,11,309.7455439567566,0.0,0,11,0
1099,A03,604800,495723,1784949922,0,1784602909.999428,1784606250.383812,100.0,100.0,0.0,15,15,311.1254549026489,0.0,0,15,0
1100,A03,604800,495724,1784949922,0,1784606560.663933,1784609904.661127,100.0,100.0,0.0,16,16,310.5955979824066,0.0,0,16,0
1101,A03,604800,495725,1784949922,0,1784610200.205751,1784613536.183471,100.0,100.0,0.0,15,15,310.40406107902527,0.0,0,15,0
1102,A03,604800,495726,1784949922,0,1784613828.731506,1784615051.302668,100.0,100.0,0.0,5,5,318.49938893318176,0.0,0,5,0
1103,A03,604800,495731,1784949922,0,1784631673.640047,1784631673.640047,100.0,100.0,0.0,1,1,,,0,1,0
1104,A03,604800,495983,1785904402,0,1785540044.177162,1785542276.312186,4.0,4.0,0.0,15,15,312.91623997688293,0.0,0,15,0
1105,A03,604800,495984,1785904402,1,1785542404.479357,1785545810.848544,4.0,4.0,0.0,19,19,324.74218106269836,0.0,0,19,0
1106,A03,604800,495985,1785904402,0,1785546410.196612,1785548550.734772,4.0,4.0,0.0,9,9,330.6492121219635,0.0,0,9,0
1107,A03,604800,496026,1786202457,0,1785696445.96556,1785697061.703138,1.0,1.0,0.0,3,3,308.15940499305725,0.0,0,3,0
1108,A03,604800,496027,1786202457,0,1785697348.492652,1785700675.66862,1.0,1.0,0.0,12,12,349.3542549610138,0.0,0,12,0
1109,A03,604800,496028,1786202457,0,1785700988.432205,1785704358.690674,1.0,1.0,0.0,12,12,318.95704102516174,0.0,0,12,0
1110,A03,604800,496029,1786202457,0,1785704671.994108,1785707739.043158,1.0,1.0,0.0,11,11,318.6561450958252,0.0,0,11,0
1111,A03,604800,496030,1786202457,0,1785708040.309225,1785711364.252542,1.0,1.0,0.0,12,12,365.07702016830444,0.0,0,12,0
1112,A03,604800,496031,1786202457,0,1785711665.579119,1785715035.164305,1.0,1.0,0.0,12,12,361.7921268939972,0.0,0,12,0
1113,A03,604800,496032,1786202457,0,1785715336.73122,1785718608.77321,1.0,1.0,0.0,12,12,355.2149178981781,0.0,0,12,0
1114,A03,604800,496033,1786202457,0,1785718948.385063,1785722323.802824,1.0,1.0,0.0,12,12,350.5904788970947,0.0,0,12,0
1115,A03,604800,496034,1786202457,0,1785722612.82825,1785725939.432934,1.0,1.0,0.0,12,12,307.1388261318207,0.0,0,12,0
1116,A03,604800,496035,1786202457,0,1785726243.686401,1785729573.352432,1.0,1.0,0.0,12,12,307.8069911003113,0.0,0,12,0
1117,A03,604800,496036,1786202457,0,1785729862.745456,1785732906.056066,1.0,1.0,0.0,11,11,317.97116708755493,0.0,0,11,0
1118,A03,604800,496037,1786202457,0,1785733225.666538,1785736590.808273,1.0,1.0,0.0,12,12,325.29048705101013,0.0,0,12,0
1119,A03,604800,496038,1786202457,0,1785736890.604873,1785740217.604112,1.0,1.0,0.0,12,12,361.9244019985199,0.0,0,12,0
1120,A03,604800,496039,1786202457,0,1785740506.650177,1785743828.281753,1.0,1.0,0.0,12,12,313.2786340713501,0.0,0,12,0
1121,A03,604800,496040,1786202457,0,1785744130.292152,1785747437.009021,1.0,1.0,0.0,12,12,307.6013081073761,0.0,0,12,0
1122,A03,604800,496041,1786202457,0,1785747739.249788,1785751066.278368,1.0,1.0,0.0,12,12,361.9304690361023,0.0,0,12,0
1123,A03,604800,496042,1786202457,0,1785751415.346536,1785754703.95371,1.0,1.0,0.0,12,12,317.8856840133667,0.0,0,12,0
1124,A03,604800,496043,1786202457,0,1785755004.928222,1785758345.874824,1.0,1.0,0.0,12,12,319.2651970386505,0.0,0,12,0
1125,A03,604800,496044,1786202457,0,1785758645.599296,1785761961.015793,1.0,1.0,0.0,12,12,358.5103449821472,0.0,0,12,0
1126,A03,604800,496045,1786202457,0,1785762239.173107,1785765337.049486,1.0,1.0,0.0,11,11,362.60422706604004,0.0,0,11,0
1127,A03,604800,496046,1786202457,0,1785765637.800031,1785768952.221464,1.0,2.0,1.0,12,12,345.1718120574951,0.0,0,12,1
1128,A03,604800,496047,1786202457,0,1785769209.983851,1785772687.948316,2.0,2.0,0.0,16,16,381.6657190322876,0.0,0,16,0
1129,A03,604800,496048,1786202457,0,1785772869.765989,1785776267.998847,2.0,7.0,5.0,22,22,319.56104493141174,0.0,0,22,1
1130,A03,604800,496049,1786202457,0,1785776549.791453,1785778364.439083,7.0,7.0,0.0,7,7,310.5474708080292,0.0,0,7,0
1131,A03,604800,496066,1786202457,0,1785837889.316604,1785840907.107479,9.0,9.0,0.0,16,16,319.7582550048828,0.0,0,16,0
1132,A03,604800,496067,1786202457,0,1785841208.173381,1785844081.637483,9.0,12.0,3.0,13,13,339.5378189086914,0.0,0,13,1
1133,A03,604800,496079,1786202457,0,1785887966.651872,1785887966.651872,19.0,19.0,0.0,1,1,,,0,1,0
1134,A03,604800,496080,1786202457,0,1785888087.825553,1785891523.360907,19.0,26.0,7.0,23,23,293.1039879322052,0.0,0,23,1
1135,A03,604800,496081,1786202457,0,1785891940.484985,1785895017.429546,27.0,36.0,9.0,17,17,302.49578404426575,0.0,0,17,1
1136,A03,604800,496082,1786202457,0,1785895257.35396,1785898629.755331,36.0,45.0,9.0,12,12,366.1117560863495,0.0,0,12,1
1137,A03,604800,496083,1786202457,0,1785898879.838047,1785902251.056919,46.0,54.0,8.0,12,12,341.69824600219727,0.0,0,12,1
1138,A03,604800,496084,1786202457,0,1785902569.540665,1785905934.157994,55.0,64.0,9.0,12,12,327.4418799877167,0.0,0,12,1
1139,A03,604800,496085,1786202457,0,1785906220.11382,1785909533.016782,64.0,71.0,7.0,12,12,303.9844968318939,0.0,0,12,1
1140,A03,604800,496086,1786202457,0,1785909895.057381,1785912907.505308,72.0,77.0,5.0,11,11,363.3210618495941,0.0,0,11,1
1141,A03,604800,496087,1786202457,0,1785913209.326025,1785916535.253808,77.0,84.0,7.0,12,12,325.3469469547272,0.0,0,12,1
1142,A03,604800,496088,1786202457,0,1785916884.66437,1785920232.360041,84.0,90.0,6.0,12,12,320.06860184669495,0.0,0,12,1
1143,A03,604800,496089,1786202457,0,1785920523.217428,1785923857.406322,90.0,97.0,7.0,12,12,319.320955991745,0.0,0,12,1
1144,A03,604800,496090,1786202457,0,1785924163.503567,1785927164.190764,97.0,100.0,3.0,12,12,310.0206530094147,0.0,0,12,1
1145,A03,604800,496104,1786528615,0,1785976091.947654,1785977982.742609,1.0,1.0,0.0,14,14,302.0807650089264,0.0,0,14,0
1146,A03,604800,496105,1786528615,1,1785978212.473844,1785981540.068585,1.0,1.0,0.0,16,16,305.51753783226013,0.0,0,16,0
1147,A03,604800,496106,1786528615,1,1785981781.740862,1785985118.221749,1.0,1.0,0.0,22,22,301.73212003707886,0.0,0,22,0
1148,A03,604800,496107,1786528615,0,1785985234.544304,1785988577.010508,1.0,1.0,0.0,17,17,320.1947031021118,0.0,0,17,0
1149,A03,604800,496108,1786528615,0,1785988853.594691,1785992294.150219,1.0,1.0,0.0,20,20,309.0915870666504,0.0,0,20,0
1150,A03,604800,496109,1786528615,0,1785992479.151936,1785995882.81951,1.0,1.0,0.0,19,19,376.4213390350342,0.0,0,19,0
1151,A03,604800,496110,1786528615,2,1785996184.936872,1785999573.038541,1.0,1.0,0.0,20,20,302.7713408470154,0.0,0,20,0
1152,A03,604800,496111,1786528615,0,1785999814.960043,1786003150.634583,1.0,1.0,0.0,21,21,335.3069529533386,0.0,0,21,0
1153,A03,604800,496112,1786528615,0,1786003211.315757,1786006538.839073,1.0,1.0,0.0,21,21,325.83962392807007,0.0,0,21,0
1154,A03,604800,496113,1786528615,0,1786006841.739494,1786010190.460335,1.0,1.0,0.0,17,17,333.5393350124359,0.0,0,17,0
1155,A03,604800,496114,1786528615,0,1786010493.424915,1786013821.125706,1.0,1.0,0.0,19,19,302.68614506721497,0.0,0,19,0
1156,A03,604800,496115,1786528615,0,1786014123.75262,1786017148.272748,1.0,1.0,0.0,17,17,302.57019996643066,0.0,0,17,0
1157,A03,604800,496219,1786829473,0,1786390052.471788,1786391394.255972,5.0,5.0,0.0,12,12,492.80232095718384,0.0,1,0,0
1158,A03,604800,496220,1786829473,0,1786392011.020545,1786394708.273847,5.0,5.0,0.0,14,14,716.1696538925171,0.0,1,0,0
1159,A03,604800,496221,1786829473,0,1786395620.737777,1786398310.541644,5.0,5.0,0.0,4,4,904.80464220047,0.0,1,0,0
1160,A03,604800,496222,1786829473,0,1786399218.701165,1786401919.663828,5.0,5.0,0.0,7,7,886.9645848274231,0.0,1,0,0
1161,A03,604800,496223,1786829473,0,1786402810.410236,1786405520.415317,5.0,5.0,0.0,4,4,907.0904760360718,0.0,1,0,0
1162,A03,604800,496237,1787047528,0,1786455014.418708,1786455905.930481,1.0,1.0,0.0,3,3,600.1393618583679,0.0,1,0,0
1163,A03,604800,496238,1787047528,1,1786456810.219837,1786459515.510625,1.0,1.0,0.0,4,4,911.4833660125732,0.0,1,0,0
1164,A03,604800,496239,1787047528,0,1786460417.909293,1786463104.099117,1.0,1.0,0.0,5,5,904.9551019668579,0.0,1,0,0
1165,A03,604800,496240,1787047528,0,1786464006.762654,1786466720.868252,1.0,1.0,0.0,4,4,916.1645250320435,0.0,1,0,0
1166,A03,604800,496241,1787047528,0,1786467614.996169,1786470425.121095,1.0,1.0,0.0,6,6,900.0056290626526,0.0,1,0,0
1167,A03,604800,496242,1787047528,0,1786471208.366735,1786473912.613488,1.0,1.0,0.0,4,4,905.8535940647125,0.0,1,0,0
1168,A03,604800,496243,1787047528,0,1786474822.726777,1786477516.76245,1.0,1.0,0.0,5,5,898.3958752155304,0.0,1,0,0
1169,A03,604800,496244,1787047528,0,1786478416.818009,1786481111.916887,1.0,1.0,0.0,4,4,901.3347210884094,0.0,1,0,0
1170,A03,604800,496245,1787047528,0,1786482009.080587,1786484719.854807,1.0,1.0,0.0,4,4,908.4071052074432,0.0,1,0,0
1171,A03,604800,496246,1787047528,0,1786485607.626694,1786488306.872089,1.0,1.0,0.0,4,4,914.2892551422119,0.0,1,0,0
1172,A03,604800,496247,1787047528,0,1786489216.08656,1786491906.659306,1.0,1.0,0.0,4,4,914.1267731189728,0.0,1,0,0
1173,A03,604800,496248,1787047528,0,1786492805.346755,1786495512.197331,1.0,1.0,0.0,4,4,904.2552490234375,0.0,1,0,0
1174,A03,604800,496249,1787047528,0,1786496408.349004,1786499103.01089,1.0,1.0,0.0,4,4,909.033185005188,0.0,1,0,0
1175,A03,604800,496250,1787047528,0,1786500016.699761,1786502713.965346,1.0,1.0,0.0,4,4,903.1239790916443,0.0,1,0,0
1176,A03,604800,496257,1787047528,0,1786527016.187025,1786527917.152642,1.0,2.0,1.0,2,2,900.965616941452,1.0,1,0,0
1177,A03,604800,496258,1787047528,0,1786528822.754974,1786531516.187832,5.0,16.0,11.0,4,4,905.2448449134827,3.0,1,0,1
1178,A03,604800,496259,1787047528,0,1786532405.72567,1786535120.769681,20.0,31.0,11.0,4,4,907.9790689945221,3.0,1,0,1
1179,A03,604800,496260,1787047528,0,1786536010.590141,1786538711.494323,35.0,35.0,0.0,4,4,913.435250043869,0.0,1,0,0
1180,A03,604800,496261,1787047528,1,1786539604.552306,1786542578.739831,35.0,35.0,0.0,5,5,906.6484899520874,0.0,1,0,0
1181,A03,604800,496262,1787047528,0,1786543212.201171,1786546134.451941,35.0,36.0,1.0,6,6,903.1072080135345,0.0,1,0,1
1182,A03,604800,496263,1787047528,0,1786546818.527272,1786549528.676238,36.0,36.0,0.0,11,11,902.5739741325378,0.0,1,0,0
1183,A03,604800,496264,1787154332,1,1786551780.76103,1786553900.513555,1.0,1.0,0.0,8,8,655.5362229347229,0.0,1,0,0
1184,A03,604800,496265,1787154332,0,1786554006.118891,1786557463.632575,1.0,1.0,0.0,12,12,456.230840921402,0.0,1,0,0
1185,A03,604800,496266,1787154332,0,1786557616.729197,1786560540.798291,1.0,1.0,0.0,6,6,909.9297778606415,0.0,1,0,0
1186,A03,604800,496267,1787154332,0,1786561206.817134,1786563906.634548,1.0,1.0,0.0,4,4,901.4687011241913,0.0,1,0,0
1187,A03,604800,496268,1787154332,1,1786564811.641618,1786567523.033363,1.0,1.0,0.0,4,4,915.8143351078033,0.0,1,0,0
1188,A03,604800,496269,1787154332,1,1786568406.09206,1786571105.480861,1.0,1.0,0.0,4,4,905.4356989860535,0.0,1,0,0
1189,A03,604800,496270,1787154332,1,1786572018.969937,1786574705.31967,1.0,1.0,0.0,4,4,899.7576470375061,0.0,1,0,0
1190,A03,604800,496271,1787154332,0,1786575621.683048,1786578315.383838,1.0,1.0,0.0,4,4,919.1027171611786,0.0,1,0,0
1191,A03,604800,496272,1787154332,0,1786579225.357583,1786581905.588112,1.0,1.0,0.0,4,4,903.048346042633,0.0,1,0,0
1192,A03,604800,496273,1787154332,0,1786582819.239973,1786585515.074605,1.0,1.0,0.0,4,4,902.213947057724,0.0,1,0,0
1193,A03,604800,496274,1787154332,0,1786586422.053067,1786589118.338711,1.0,1.0,0.0,4,4,907.4060599803925,0.0,1,0,0
1194,A03,604800,496275,1787154332,0,1786590019.509356,1786591815.089519,1.0,1.0,0.0,3,3,903.0008099079132,0.0,1,0,0
